# color images
# file: 'rgbd_dataset_freiburg3_structure_notexture_far.bag'
# timestamp filename
1341836537.655662 rgb/1341836537.655662.png
1341836537.687415 rgb/1341836537.687415.png
1341836537.723576 rgb/1341836537.723576.png
1341836537.755501 rgb/1341836537.755501.png
1341836537.787367 rgb/1341836537.787367.png
1341836537.823375 rgb/1341836537.823375.png
1341836537.855421 rgb/1341836537.855421.png
1341836537.887593 rgb/1341836537.887593.png
1341836537.923463 rgb/1341836537.923463.png
1341836537.955620 rgb/1341836537.955620.png
1341836537.987525 rgb/1341836537.987525.png
1341836538.023300 rgb/1341836538.023300.png
1341836538.055509 rgb/1341836538.055509.png
1341836538.087628 rgb/1341836538.087628.png
1341836538.123334 rgb/1341836538.123334.png
1341836538.155344 rgb/1341836538.155344.png
1341836538.191519 rgb/1341836538.191519.png
1341836538.223356 rgb/1341836538.223356.png
1341836538.255568 rgb/1341836538.255568.png
1341836538.291700 rgb/1341836538.291700.png
1341836538.323323 rgb/1341836538.323323.png
1341836538.355402 rgb/1341836538.355402.png
1341836538.391298 rgb/1341836538.391298.png
1341836538.423501 rgb/1341836538.423501.png
1341836538.456232 rgb/1341836538.456232.png
1341836538.491425 rgb/1341836538.491425.png
1341836538.523417 rgb/1341836538.523417.png
1341836538.556411 rgb/1341836538.556411.png
1341836538.591453 rgb/1341836538.591453.png
1341836538.623386 rgb/1341836538.623386.png
1341836538.659232 rgb/1341836538.659232.png
1341836538.691411 rgb/1341836538.691411.png
1341836538.723365 rgb/1341836538.723365.png
1341836538.759383 rgb/1341836538.759383.png
1341836538.791663 rgb/1341836538.791663.png
1341836538.824233 rgb/1341836538.824233.png
1341836538.859625 rgb/1341836538.859625.png
1341836538.891338 rgb/1341836538.891338.png
1341836538.924362 rgb/1341836538.924362.png
1341836538.959281 rgb/1341836538.959281.png
1341836538.992295 rgb/1341836538.992295.png
1341836539.028701 rgb/1341836539.028701.png
1341836539.059493 rgb/1341836539.059493.png
1341836539.092314 rgb/1341836539.092314.png
1341836539.127236 rgb/1341836539.127236.png
1341836539.159608 rgb/1341836539.159608.png
1341836539.195388 rgb/1341836539.195388.png
1341836539.227456 rgb/1341836539.227456.png
1341836539.260399 rgb/1341836539.260399.png
1341836539.295519 rgb/1341836539.295519.png
1341836539.327434 rgb/1341836539.327434.png
1341836539.363371 rgb/1341836539.363371.png
1341836539.395523 rgb/1341836539.395523.png
1341836539.427397 rgb/1341836539.427397.png
1341836539.463424 rgb/1341836539.463424.png
1341836539.495503 rgb/1341836539.495503.png
1341836539.531399 rgb/1341836539.531399.png
1341836539.563358 rgb/1341836539.563358.png
1341836539.595489 rgb/1341836539.595489.png
1341836539.628437 rgb/1341836539.628437.png
1341836539.660431 rgb/1341836539.660431.png
1341836539.692462 rgb/1341836539.692462.png
1341836539.728498 rgb/1341836539.728498.png
1341836539.760370 rgb/1341836539.760370.png
1341836539.796542 rgb/1341836539.796542.png
1341836539.828612 rgb/1341836539.828612.png
1341836539.860428 rgb/1341836539.860428.png
1341836539.896538 rgb/1341836539.896538.png
1341836539.928277 rgb/1341836539.928277.png
1341836539.967421 rgb/1341836539.967421.png
1341836539.996305 rgb/1341836539.996305.png
1341836540.028550 rgb/1341836540.028550.png
1341836540.064319 rgb/1341836540.064319.png
1341836540.096659 rgb/1341836540.096659.png
1341836540.128316 rgb/1341836540.128316.png
1341836540.164722 rgb/1341836540.164722.png
1341836540.196409 rgb/1341836540.196409.png
1341836540.232442 rgb/1341836540.232442.png
1341836540.264342 rgb/1341836540.264342.png
1341836540.296462 rgb/1341836540.296462.png
1341836540.332431 rgb/1341836540.332431.png
1341836540.364486 rgb/1341836540.364486.png
1341836540.396559 rgb/1341836540.396559.png
1341836540.432557 rgb/1341836540.432557.png
1341836540.464302 rgb/1341836540.464302.png
1341836540.500473 rgb/1341836540.500473.png
1341836540.532753 rgb/1341836540.532753.png
1341836540.564528 rgb/1341836540.564528.png
1341836540.600372 rgb/1341836540.600372.png
1341836540.632355 rgb/1341836540.632355.png
1341836540.664373 rgb/1341836540.664373.png
1341836540.700377 rgb/1341836540.700377.png
1341836540.732431 rgb/1341836540.732431.png
1341836540.768334 rgb/1341836540.768334.png
1341836540.800341 rgb/1341836540.800341.png
1341836540.832332 rgb/1341836540.832332.png
1341836540.868402 rgb/1341836540.868402.png
1341836540.900301 rgb/1341836540.900301.png
1341836540.932326 rgb/1341836540.932326.png
1341836540.968285 rgb/1341836540.968285.png
1341836541.000321 rgb/1341836541.000321.png
1341836541.036246 rgb/1341836541.036246.png
1341836541.071359 rgb/1341836541.071359.png
1341836541.103403 rgb/1341836541.103403.png
1341836541.139243 rgb/1341836541.139243.png
1341836541.171340 rgb/1341836541.171340.png
1341836541.204384 rgb/1341836541.204384.png
1341836541.239253 rgb/1341836541.239253.png
1341836541.271362 rgb/1341836541.271362.png
1341836541.304263 rgb/1341836541.304263.png
1341836541.339433 rgb/1341836541.339433.png
1341836541.371310 rgb/1341836541.371310.png
1341836541.407187 rgb/1341836541.407187.png
1341836541.439348 rgb/1341836541.439348.png
1341836541.472293 rgb/1341836541.472293.png
1341836541.507546 rgb/1341836541.507546.png
1341836541.536336 rgb/1341836541.536336.png
1341836541.572445 rgb/1341836541.572445.png
1341836541.604378 rgb/1341836541.604378.png
1341836541.636347 rgb/1341836541.636347.png
1341836541.707556 rgb/1341836541.707556.png
1341836541.740630 rgb/1341836541.740630.png
1341836541.772337 rgb/1341836541.772337.png
1341836541.804378 rgb/1341836541.804378.png
1341836541.840291 rgb/1341836541.840291.png
1341836541.872463 rgb/1341836541.872463.png
1341836541.904436 rgb/1341836541.904436.png
1341836541.940356 rgb/1341836541.940356.png
1341836541.972296 rgb/1341836541.972296.png
1341836542.008370 rgb/1341836542.008370.png
1341836542.040580 rgb/1341836542.040580.png
1341836542.072366 rgb/1341836542.072366.png
1341836542.108713 rgb/1341836542.108713.png
1341836542.140542 rgb/1341836542.140542.png
1341836542.172392 rgb/1341836542.172392.png
1341836542.208374 rgb/1341836542.208374.png
1341836542.240350 rgb/1341836542.240350.png
1341836542.276490 rgb/1341836542.276490.png
1341836542.308326 rgb/1341836542.308326.png
1341836542.340362 rgb/1341836542.340362.png
1341836542.376345 rgb/1341836542.376345.png
1341836542.408921 rgb/1341836542.408921.png
1341836542.444516 rgb/1341836542.444516.png
1341836542.476425 rgb/1341836542.476425.png
1341836542.508460 rgb/1341836542.508460.png
1341836542.544563 rgb/1341836542.544563.png
1341836542.576562 rgb/1341836542.576562.png
1341836542.608657 rgb/1341836542.608657.png
1341836542.644314 rgb/1341836542.644314.png
1341836542.676494 rgb/1341836542.676494.png
1341836542.712387 rgb/1341836542.712387.png
1341836542.744408 rgb/1341836542.744408.png
1341836542.776383 rgb/1341836542.776383.png
1341836542.812247 rgb/1341836542.812247.png
1341836542.844426 rgb/1341836542.844426.png
1341836542.876340 rgb/1341836542.876340.png
1341836542.912372 rgb/1341836542.912372.png
1341836542.944447 rgb/1341836542.944447.png
1341836542.980341 rgb/1341836542.980341.png
1341836543.012422 rgb/1341836543.012422.png
1341836543.044312 rgb/1341836543.044312.png
1341836543.080484 rgb/1341836543.080484.png
1341836543.112482 rgb/1341836543.112482.png
1341836543.151803 rgb/1341836543.151803.png
1341836543.184964 rgb/1341836543.184964.png
1341836543.212330 rgb/1341836543.212330.png
1341836543.248396 rgb/1341836543.248396.png
1341836543.280522 rgb/1341836543.280522.png
1341836543.312360 rgb/1341836543.312360.png
1341836543.348486 rgb/1341836543.348486.png
1341836543.380347 rgb/1341836543.380347.png
1341836543.416470 rgb/1341836543.416470.png
1341836543.451421 rgb/1341836543.451421.png
1341836543.483494 rgb/1341836543.483494.png
1341836543.519290 rgb/1341836543.519290.png
1341836543.551512 rgb/1341836543.551512.png
1341836543.583524 rgb/1341836543.583524.png
1341836543.619354 rgb/1341836543.619354.png
1341836543.652624 rgb/1341836543.652624.png
1341836543.684407 rgb/1341836543.684407.png
1341836543.719296 rgb/1341836543.719296.png
1341836543.751406 rgb/1341836543.751406.png
1341836543.787380 rgb/1341836543.787380.png
1341836543.819690 rgb/1341836543.819690.png
1341836543.851349 rgb/1341836543.851349.png
1341836543.887421 rgb/1341836543.887421.png
1341836543.919383 rgb/1341836543.919383.png
1341836543.952337 rgb/1341836543.952337.png
1341836543.987350 rgb/1341836543.987350.png
1341836544.019495 rgb/1341836544.019495.png
1341836544.052246 rgb/1341836544.052246.png
1341836544.087492 rgb/1341836544.087492.png
1341836544.119369 rgb/1341836544.119369.png
1341836544.155476 rgb/1341836544.155476.png
1341836544.187341 rgb/1341836544.187341.png
1341836544.220394 rgb/1341836544.220394.png
1341836544.255287 rgb/1341836544.255287.png
1341836544.287478 rgb/1341836544.287478.png
1341836544.323292 rgb/1341836544.323292.png
1341836544.355325 rgb/1341836544.355325.png
1341836544.387392 rgb/1341836544.387392.png
1341836544.423303 rgb/1341836544.423303.png
1341836544.455424 rgb/1341836544.455424.png
1341836544.491390 rgb/1341836544.491390.png
1341836544.523560 rgb/1341836544.523560.png
1341836544.555305 rgb/1341836544.555305.png
1341836544.591370 rgb/1341836544.591370.png
1341836544.623377 rgb/1341836544.623377.png
1341836544.659348 rgb/1341836544.659348.png
1341836544.691325 rgb/1341836544.691325.png
1341836544.727518 rgb/1341836544.727518.png
1341836544.759494 rgb/1341836544.759494.png
1341836544.791668 rgb/1341836544.791668.png
1341836544.827466 rgb/1341836544.827466.png
1341836544.859305 rgb/1341836544.859305.png
1341836544.895467 rgb/1341836544.895467.png
1341836544.927304 rgb/1341836544.927304.png
1341836544.959325 rgb/1341836544.959325.png
1341836544.995539 rgb/1341836544.995539.png
1341836545.027344 rgb/1341836545.027344.png
1341836545.059375 rgb/1341836545.059375.png
1341836545.095388 rgb/1341836545.095388.png
1341836545.127468 rgb/1341836545.127468.png
1341836545.163386 rgb/1341836545.163386.png
1341836545.195497 rgb/1341836545.195497.png
1341836545.227397 rgb/1341836545.227397.png
1341836545.263290 rgb/1341836545.263290.png
1341836545.295536 rgb/1341836545.295536.png
1341836545.327474 rgb/1341836545.327474.png
1341836545.363462 rgb/1341836545.363462.png
1341836545.395566 rgb/1341836545.395566.png
1341836545.427508 rgb/1341836545.427508.png
1341836545.463411 rgb/1341836545.463411.png
1341836545.495417 rgb/1341836545.495417.png
1341836545.531468 rgb/1341836545.531468.png
1341836545.563294 rgb/1341836545.563294.png
1341836545.595508 rgb/1341836545.595508.png
1341836545.631269 rgb/1341836545.631269.png
1341836545.663475 rgb/1341836545.663475.png
1341836545.695896 rgb/1341836545.695896.png
1341836545.731477 rgb/1341836545.731477.png
1341836545.763607 rgb/1341836545.763607.png
1341836545.795383 rgb/1341836545.795383.png
1341836545.831377 rgb/1341836545.831377.png
1341836545.863348 rgb/1341836545.863348.png
1341836545.896341 rgb/1341836545.896341.png
1341836545.931585 rgb/1341836545.931585.png
1341836545.963501 rgb/1341836545.963501.png
1341836545.999215 rgb/1341836545.999215.png
1341836546.031467 rgb/1341836546.031467.png
1341836546.063373 rgb/1341836546.063373.png
1341836546.099306 rgb/1341836546.099306.png
1341836546.131834 rgb/1341836546.131834.png
1341836546.164355 rgb/1341836546.164355.png
1341836546.199264 rgb/1341836546.199264.png
1341836546.231493 rgb/1341836546.231493.png
1341836546.264287 rgb/1341836546.264287.png
1341836546.299427 rgb/1341836546.299427.png
1341836546.331292 rgb/1341836546.331292.png
1341836546.367416 rgb/1341836546.367416.png
1341836546.399555 rgb/1341836546.399555.png
1341836546.432297 rgb/1341836546.432297.png
1341836546.467482 rgb/1341836546.467482.png
1341836546.499225 rgb/1341836546.499225.png
1341836546.535507 rgb/1341836546.535507.png
1341836546.567385 rgb/1341836546.567385.png
1341836546.599295 rgb/1341836546.599295.png
1341836546.635406 rgb/1341836546.635406.png
1341836546.668046 rgb/1341836546.668046.png
1341836546.703485 rgb/1341836546.703485.png
1341836546.738692 rgb/1341836546.738692.png
1341836546.803475 rgb/1341836546.803475.png
1341836546.832763 rgb/1341836546.832763.png
1341836546.868495 rgb/1341836546.868495.png
1341836546.900379 rgb/1341836546.900379.png
1341836546.932517 rgb/1341836546.932517.png
1341836546.971295 rgb/1341836546.971295.png
1341836547.000286 rgb/1341836547.000286.png
1341836547.032580 rgb/1341836547.032580.png
1341836547.068622 rgb/1341836547.068622.png
1341836547.100577 rgb/1341836547.100577.png
1341836547.136348 rgb/1341836547.136348.png
1341836547.168609 rgb/1341836547.168609.png
1341836547.200315 rgb/1341836547.200315.png
1341836547.236411 rgb/1341836547.236411.png
1341836547.269507 rgb/1341836547.269507.png
1341836547.300389 rgb/1341836547.300389.png
1341836547.336435 rgb/1341836547.336435.png
1341836547.368600 rgb/1341836547.368600.png
1341836547.404507 rgb/1341836547.404507.png
1341836547.436484 rgb/1341836547.436484.png
1341836547.475394 rgb/1341836547.475394.png
1341836547.504355 rgb/1341836547.504355.png
1341836547.536533 rgb/1341836547.536533.png
1341836547.568431 rgb/1341836547.568431.png
1341836547.604254 rgb/1341836547.604254.png
1341836547.636420 rgb/1341836547.636420.png
1341836547.672322 rgb/1341836547.672322.png
1341836547.704389 rgb/1341836547.704389.png
1341836547.736516 rgb/1341836547.736516.png
1341836547.772413 rgb/1341836547.772413.png
1341836547.804409 rgb/1341836547.804409.png
1341836547.840336 rgb/1341836547.840336.png
1341836547.872370 rgb/1341836547.872370.png
1341836547.904524 rgb/1341836547.904524.png
1341836547.940212 rgb/1341836547.940212.png
1341836547.972282 rgb/1341836547.972282.png
1341836548.004382 rgb/1341836548.004382.png
1341836548.040419 rgb/1341836548.040419.png
1341836548.072298 rgb/1341836548.072298.png
1341836548.108439 rgb/1341836548.108439.png
1341836548.140411 rgb/1341836548.140411.png
1341836548.172332 rgb/1341836548.172332.png
1341836548.208477 rgb/1341836548.208477.png
1341836548.240362 rgb/1341836548.240362.png
1341836548.272973 rgb/1341836548.272973.png
1341836548.308412 rgb/1341836548.308412.png
1341836548.340462 rgb/1341836548.340462.png
1341836548.376493 rgb/1341836548.376493.png
1341836548.411379 rgb/1341836548.411379.png
1341836548.443599 rgb/1341836548.443599.png
1341836548.479367 rgb/1341836548.479367.png
1341836548.511578 rgb/1341836548.511578.png
1341836548.543463 rgb/1341836548.543463.png
1341836548.579379 rgb/1341836548.579379.png
1341836548.611299 rgb/1341836548.611299.png
1341836548.644283 rgb/1341836548.644283.png
1341836548.679357 rgb/1341836548.679357.png
1341836548.711385 rgb/1341836548.711385.png
1341836548.744381 rgb/1341836548.744381.png
1341836548.779339 rgb/1341836548.779339.png
1341836548.811351 rgb/1341836548.811351.png
1341836548.847326 rgb/1341836548.847326.png
1341836548.879497 rgb/1341836548.879497.png
1341836548.912408 rgb/1341836548.912408.png
1341836548.947401 rgb/1341836548.947401.png
